eplenmean,eprewmean,fps,loss/approxkl,loss/clipfrac,loss/policy_entropy,loss/policy_loss,loss/value_loss,misc/explained_variance,misc/nupdates,misc/serial_timesteps,misc/time_elapsed,misc/total_timesteps
2044.29,26.81,93,0.0008677169,0.05078125,0.22856139,-0.0027431343,0.0017374428,0.9630353935062885,3380,432640,8269.765310169983,865280
2044.29,26.81,69,0.00034087422,0.014322917,0.18024158,-0.0013504968,0.0012614708,0.9744666200131178,3381,432768,8273.460711093998,865536
2044.29,26.81,89,0.0010523949,0.061197918,0.26214078,-0.0032707604,0.001948153,0.9516679756343365,3382,432896,8276.336901037983,865792
2044.29,26.81,97,0.00058689015,0.028645834,0.3046035,-0.002976164,0.0013827654,0.9715724512934685,3383,433024,8278.957973693003,866048
2044.29,26.81,93,0.00021425028,0.0078125,0.2682238,0.0011359998,0.0027743725,0.9558788388967514,3384,433152,8281.698944662989,866304
2044.29,26.81,93,0.0006240343,0.022135416,0.29651964,-0.004738675,0.008896963,0.7964419573545456,3385,433280,8284.435461202986,866560
2044.33,26.83,90,0.0009052037,0.032552082,0.2042367,-0.002519639,0.05387394,0.5630035698413849,3386,433408,8287.252373506984,866816
2044.33,26.83,91,0.0009862246,0.053385418,0.31745884,0.0005671576,0.0034457266,0.9340765699744225,3387,433536,8290.062165090989,867072
2044.33,26.83,93,0.0008219038,0.052083332,0.21047346,-0.004690424,0.0022098157,0.9657536372542381,3388,433664,8292.794430885988,867328
2044.33,26.83,96,0.00064768957,0.02734375,0.2134211,-0.003613418,0.002342154,0.9457738138735294,3389,433792,8295.446344759985,867584
2044.33,26.83,96,0.0005466019,0.0234375,0.26964808,-0.0035502566,0.0046236427,0.9150648564100266,3390,433920,8298.112863207993,867840
2044.33,26.83,98,0.00062965637,0.03125,0.2653535,-0.0040644263,0.0012298507,0.974235761910677,3391,434048,8300.699686164007,868096
2044.33,26.83,95,0.0005441844,0.01953125,0.2583989,-0.0035049377,0.002839993,0.9522833973169327,3392,434176,8303.368627521006,868352
2044.33,26.83,96,0.00041076945,0.014322917,0.3656282,-0.0044168234,0.0032321643,0.924145445227623,3393,434304,8306.011091185006,868608
2044.33,26.83,94,0.00010658696,0.0052083335,0.24211176,-0.0025901336,0.0036243042,0.942169826477766,3394,434432,8308.730109772994,868864
2044.33,26.83,96,0.00061174104,0.02734375,0.22929533,-0.003508563,0.0016258002,0.9625889770686626,3395,434560,8311.394955528987,869120
2044.33,26.83,97,0.00034451985,0.016927084,0.2303645,-0.0026402504,0.0011352176,0.9790136925876141,3396,434688,8314.027964581008,869376
2044.33,26.83,95,0.00017539282,0.010416667,0.1759425,-0.0017978858,0.0010244952,0.9795523751527071,3397,434816,8316.722172242997,869632
2044.33,26.83,96,0.00036051046,0.020833334,0.26828453,-0.0039313263,0.0020189516,0.9491898640990257,3398,434944,8319.378709858982,869888
2044.33,26.83,96,0.00034821857,0.01953125,0.26031268,-0.0018294683,0.0031474428,0.9305673912167549,3399,435072,8322.027815360983,870144
2044.33,26.83,100,0.0002294689,0.0078125,0.28332856,-0.0021318637,0.0026695689,0.9642832018435001,3400,435200,8324.580574385007,870400
2044.33,26.83,98,0.00025628947,0.016927084,0.17018498,-0.0027308452,0.0029289208,0.9253387376666069,3401,435328,8327.179834985,870656
2044.31,26.88,78,0.00042768556,0.01953125,0.28889978,-0.003444288,0.03009093,0.6901012659072876,3402,435456,8330.443942448997,870912
2044.31,26.88,82,0.00085404987,0.036458332,0.26357332,-0.005361295,0.003413422,0.9256400763988495,3403,435584,8333.550146959984,871168
2044.31,26.88,96,0.00027849866,0.015625,0.25263414,-0.0027192652,0.0028375613,0.9417067766189575,3404,435712,8336.190314898005,871424
2044.31,26.88,97,0.00035313328,0.020833334,0.29278782,-0.003146504,0.0020450393,0.9602301903069019,3405,435840,8338.809960296,871680
2044.31,26.88,101,0.00043499158,0.022135416,0.30496255,-0.0035201528,0.0034353707,0.8866718113422394,3406,435968,8341.340924324992,871936
2044.31,26.88,100,0.00041866154,0.0234375,0.32639363,-0.0048230793,0.0019880785,0.9633531533181667,3407,436096,8343.899965040007,872192
2044.31,26.88,100,0.0006495147,0.03515625,0.2985011,-0.004956301,0.0022742478,0.9470771998167038,3408,436224,8346.459471067996,872448
2044.31,26.88,99,0.00048171543,0.016927084,0.40219924,-0.0049656364,0.0036321233,0.9335379227995872,3409,436352,8349.040957964986,872704
2044.31,26.88,100,0.00025775976,0.0078125,0.3263177,-0.0014116705,0.002632898,0.9513979777693748,3410,436480,8351.581600623991,872960
2044.31,26.88,103,0.00049253384,0.026041666,0.25270662,-0.0028415292,0.001370293,0.9672042541205883,3411,436608,8354.056707157986,873216
2044.31,26.88,109,0.0001774766,0.0065104165,0.2566985,-0.0022275916,0.0010389722,0.9792050234973431,3412,436736,8356.39209501099,873472
2044.31,26.88,114,0.00040777962,0.024739584,0.1770884,-0.0034398295,0.0013017224,0.9750283509492874,3413,436864,8358.622589851002,873728
2044.31,26.88,114,0.0012503107,0.044270832,0.25900665,-0.002512154,0.0020015992,0.9504424817860126,3414,436992,8360.864988212998,873984
2044.31,26.88,114,0.00017124863,0.009114583,0.31581628,-0.0030396518,0.0018084774,0.9612928032875061,3415,437120,8363.103540565004,874240
2044.31,26.88,113,0.00047105458,0.0234375,0.20313554,-0.0046713296,0.0015801513,0.9700769260525703,3416,437248,8365.36425120398,874496
2044.31,26.88,114,0.00077088823,0.044270832,0.23976912,-0.004613064,0.001993648,0.9617518559098244,3417,437376,8367.605329965998,874752
2044.28,26.89,110,0.00068565685,0.036458332,0.2411819,-0.0030056108,0.065760374,0.45827043056488037,3418,437504,8369.91840360398,875008
2044.28,26.89,113,0.00014484068,0.0078125,0.29630676,-0.002679823,0.0022686603,0.961224377155304,3419,437632,8372.173907197983,875264
2044.28,26.89,113,0.00037110652,0.020833334,0.18048072,-0.002128988,0.0031245993,0.9198941588401794,3420,437760,8374.434203640005,875520
2044.28,26.89,112,0.00026035227,0.014322917,0.23628984,-0.0029018836,0.00599468,0.8978213295340538,3421,437888,8376.718284600007,875776
2044.28,26.89,112,0.00039965392,0.01953125,0.27933416,-0.0034751568,0.0016904003,0.9665787741541862,3422,438016,8378.987143204984,876032
2044.28,26.89,113,0.0003229269,0.020833334,0.23629121,-0.0020975932,0.0031515744,0.9179132506251335,3423,438144,8381.247357471002,876288
2044.28,26.89,113,0.00037488554,0.014322917,0.23812442,-0.0030332638,0.0024803139,0.9561281874775887,3424,438272,8383.511198057997,876544
2044.28,26.89,112,0.00029413286,0.013020833,0.33814394,-0.0017193528,0.0038509455,0.8996868506073952,3425,438400,8385.782865013985,876800
2044.28,26.89,112,0.00017867888,0.00390625,0.28517127,-0.0022238265,0.0041228454,0.9211016148328781,3426,438528,8388.056354317989,877056
2044.28,26.89,112,0.00044764997,0.022135416,0.2536893,-0.004324292,0.0010371158,0.9757139682769775,3427,438656,8390.332965003006,877312
2044.28,26.89,113,0.0010394849,0.046875,0.24013142,-0.0032651622,0.0012912237,0.9762535002082586,3428,438784,8392.598906967993,877568
2044.28,26.89,111,0.00010998258,0.00390625,0.16515173,-0.0015611751,0.0012975824,0.9759070985019207,3429,438912,8394.887224837992,877824
2044.28,26.89,113,0.0003622965,0.01953125,0.24997364,-0.0037654527,0.0031108784,0.9256428107619286,3430,439040,8397.142394688999,878080
2044.28,26.89,113,0.0005929856,0.028645834,0.31000674,-0.0037527436,0.0018775766,0.9646875709295273,3431,439168,8399.399295887997,878336
2044.28,26.89,113,0.00038969633,0.01953125,0.22543956,-0.003564534,0.0017227195,0.963508665561676,3432,439296,8401.653970329004,878592
2044.28,26.89,109,0.0002235835,0.010416667,0.21088648,-0.0022760981,0.0013206828,0.9700118154287338,3433,439424,8403.99765336499,878848
2044.29,26.87,106,0.0014494149,0.0546875,0.204755,-0.003688032,0.034595937,0.7459149956703186,3434,439552,8406.393880516,879104
2044.29,26.87,111,0.00012820291,0.00390625,0.2376215,-0.0013321085,0.0038087296,0.9121658280491829,3435,439680,8408.694044798991,879360
